label,leftCord1_x,leftCord1_y,leftCord1_z,leftCord2_x,leftCord2_y,leftCord2_z,leftCord3_x,leftCord3_y,leftCord3_z,leftCord4_x,leftCord4_y,leftCord4_z,leftCord5_x,leftCord5_y,leftCord5_z,leftCord6_x,leftCord6_y,leftCord6_z,leftCord7_x,leftCord7_y,leftCord7_z,leftCord8_x,leftCord8_y,leftCord8_z,leftCord9_x,leftCord9_y,leftCord9_z,leftCord10_x,leftCord10_y,leftCord10_z,leftCord11_x,leftCord11_y,leftCord11_z,leftCord12_x,leftCord12_y,leftCord12_z,leftCord13_x,leftCord13_y,leftCord13_z,leftCord14_x,leftCord14_y,leftCord14_z,leftCord15_x,leftCord15_y,leftCord15_z,leftCord16_x,leftCord16_y,leftCord16_z,leftCord17_x,leftCord17_y,leftCord17_z,leftCord18_x,leftCord18_y,leftCord18_z,leftCord19_x,leftCord19_y,leftCord19_z,leftCord20_x,leftCord20_y,leftCord20_z,leftCord21_x,leftCord21_y,leftCord21_z,rightCord1_x,rightCord1_y,rightCord1_z,rightCord2_x,rightCord2_y,rightCord2_z,rightCord3_x,rightCord3_y,rightCord3_z,rightCord4_x,rightCord4_y,rightCord4_z,rightCord5_x,rightCord5_y,rightCord5_z,rightCord6_x,rightCord6_y,rightCord6_z,rightCord7_x,rightCord7_y,rightCord7_z,rightCord8_x,rightCord8_y,rightCord8_z,rightCord9_x,rightCord9_y,rightCord9_z,rightCord10_x,rightCord10_y,rightCord10_z,rightCord11_x,rightCord11_y,rightCord11_z,rightCord12_x,rightCord12_y,rightCord12_z,rightCord13_x,rightCord13_y,rightCord13_z,rightCord14_x,rightCord14_y,rightCord14_z,rightCord15_x,rightCord15_y,rightCord15_z,rightCord16_x,rightCord16_y,rightCord16_z,rightCord17_x,rightCord17_y,rightCord17_z,rightCord18_x,rightCord18_y,rightCord18_z,rightCord19_x,rightCord19_y,rightCord19_z,rightCord20_x,rightCord20_y,rightCord20_z,rightCord21_x,rightCord21_y,rightCord21_z
Z - z,0.532737672,0.5160221457481384,1.7457726642078344e-07,0.5562534928321838,0.5098046064376831,0.005171408,0.5720513463020325,0.4903925061225891,0.006249378,0.5839853286743164,0.4795230627059936,0.005016455,0.591992199,0.4720581173896789,0.004081859,0.5590680837631226,0.4213878512382507,0.007741147,0.591177225,0.4220296442508697,0.003736629,0.6105712652206421,0.4297437071800232,-0.00076011,0.6253496408462524,0.4374764263629913,-0.004002837,0.5599651336669922,0.4220253527164459,0.001434544,0.5968310236930847,0.4248152077198028,-0.001400085,0.6160082817077637,0.4315055906772613,-0.004097357,0.6315910816192627,0.4356339275836944,-0.006309616,0.5643757581710815,0.4326561987400055,-0.00538845,0.6003963947296143,0.434390515089035,-0.007900492,0.620053768,0.4377622604370117,-0.009504861,0.6348193287849426,0.4392288625240326,-0.010717847,0.571093738,0.4506041705608368,-0.012277384,0.6003279685974121,0.4481819868087768,-0.013120851,0.6167906522750854,0.4473057389259338,-0.012697907,0.6299000382423401,0.4459815919399261,-0.012545217,0.6450695395469666,0.5559594631195068,-4.48e-08,0.6247395873069763,0.5387549996376038,0.003456807,0.6158082485198975,0.4989272654056549,0.005067667,0.6104662418365479,0.473331868648529,0.00415134,0.6020299792289734,0.4536633491516113,0.002687579,0.6273626089096069,0.4427337050437927,0.0102470833808183,0.6201761960983276,0.4050116837024688,0.006325974,0.612008274,0.3791826665401459,0.000932818,0.6043083667755127,0.3560152351856231,-0.003561634,0.6353283524513245,0.4358888566493988,0.002896747,0.6268125772476196,0.3888424038887024,-0.000719308,0.6202553510665894,0.3562593162059784,-0.006124836,0.6145833134651184,0.3266157805919647,-0.010401794,0.6431083679199219,0.4366209506988525,-0.005451647,0.6352030634880066,0.3890513181686401,-0.009846558,0.6294544339179993,0.3568270802497864,-0.013957478,0.6246636509895325,0.3285574913024902,-0.017061071,0.6494956612586975,0.443115234,-0.014030517,0.6412632465362549,0.4029780328273773,-0.017726213,0.6369175314903259,0.3767609894275665,-0.01912342,0.6334686875343323,0.3528403639793396,-0.020367788
Z - z,0.2177278995513916,0.7524816393852234,4.732748948299559e-07,0.2667452096939087,0.7429410219192505,-0.000750178,0.2974811196327209,0.6898353695869446,-0.006072603,0.3197073936462402,0.6539562344551086,-0.01304663,0.3388358056545257,0.6355810761451721,-0.020143917,0.273271232843399,0.5892832279205322,-0.015562179,0.3216948509216308,0.5929265022277832,-0.033607289,0.3556543886661529,0.6060438752174377,-0.046017524,0.3806276619434356,0.6203719973564148,-0.053834092,0.2618249356746673,0.595067024,-0.02410041,0.3248271644115448,0.5922876596450806,-0.04256459,0.3613253533840179,0.6109891533851624,-0.050035298,0.3880064487457275,0.629848063,-0.053414002,0.2576192617416382,0.6270118355751038,-0.033071119,0.3216013312339782,0.6293905973434448,-0.049036108,0.3602531552314758,0.6437823176383972,-0.052821562,0.3873875737190246,0.655198872,-0.053424772,0.2587136626243591,0.6742802858352661,-0.042103566,0.3113868534564972,0.678059459,-0.052489147,0.3451492190361023,0.6783806681632996,-0.054760095,0.3714220225811004,0.677715003,-0.055434685,0.4448086619377136,0.7932885885238647,1.3225204043010308e-07,0.4133773148059845,0.7370021343231201,0.006935752,0.4006469845771789,0.6544921398162842,0.007609438,0.3932852745056152,0.5979464054107666,0.006264654,0.3842155933380127,0.5525484085083008,0.003574999,0.4333775639533996,0.6133968830108643,-0.00666794,0.4101083874702453,0.5374460816383362,-0.018539915,0.3918138444423675,0.4817750453948974,-0.027044998,0.3763008117675781,0.4331584870815277,-0.033406425,0.4355184137821197,0.6202636957168579,-0.018305294,0.4063803255558014,0.5320120453834534,-0.030735072,0.3829066753387451,0.468328446149826,-0.03990161,0.3643153607845306,0.4097842872142792,-0.047090936,0.4293757677078247,0.6399118900299072,-0.02917286,0.401890367,0.5507173538208008,-0.040552523,0.3817781209945678,0.4914231896400451,-0.047915097,0.3670214414596557,0.4380871057510376,-0.053450271,0.4149956703186035,0.6677592992782593,-0.039259613,0.3978562355041504,0.6023120284080505,-0.051245064,0.3865764141082763,0.5566380023956299,-0.057798557,0.3778876364231109,0.5132497549057007,-0.062525466
Z - z,0.323396623134613,0.4291931986808777,4.6340112191956e-08,0.3143433332443237,0.3996126651763916,0.009187548,0.3079740703105926,0.3656788468360901,0.0119286067783832,0.3027485013008117,0.3435105085372925,0.0120967710390686,0.2975183725357055,0.3272386193275451,0.0115770902484655,0.3266002237796783,0.3445197939872741,0.005880913,0.3177101910114288,0.2990846931934356,0.00350417,0.311164379119873,0.2722793817520141,0.001769754,0.3063242137432098,0.2502474784851074,0.000483997,0.3270634412765503,0.3424544632434845,-0.001936796,0.3095682859420776,0.2875427007675171,-0.005079917,0.298874020576477,0.2549209892749786,-0.007791478,0.2909609079360962,0.2295065522193908,-0.009831543,0.3238711059093475,0.3428992033004761,-0.00930682,0.3087753653526306,0.2906619310379028,-0.012834818,0.2996386289596557,0.2582844495773315,-0.016392112,0.2927609980106354,0.2323972880840301,-0.01894783,0.3166767656803131,0.3457992076873779,-0.015697293,0.3077171444892883,0.3037048876285553,-0.019003287,0.3037106096744537,0.2789335548877716,-0.020793851,0.3001782298088074,0.2556777000427246,-0.022269677,0.1966834664344787,0.4022830128669739,2.116194224299761e-07,0.2284591943025589,0.3984416425228119,0.004646789,0.2465524226427078,0.3708952665328979,0.00605365,0.2586842775344848,0.3536504805088043,0.005154699,0.2684538960456848,0.3461312055587768,0.004575136,0.2321597337722778,0.3027802109718323,0.007653479,0.2604640424251556,0.3083077371120453,0.001661771,0.2787978053092956,0.3164999186992645,-0.004485161,0.2929855585098266,0.3253970146179199,-0.008926714,0.2285362035036087,0.3010504245758056,0.001058738,0.2627648413181305,0.3106841146945953,-0.005710799,0.2818216383457184,0.323766291,-0.010671357,0.2969042956829071,0.3360491394996643,-0.013459258,0.227456510066986,0.3113723993301391,-0.006110723,0.2608407735824585,0.3218755722045898,-0.012132555,0.2799710035324096,0.3336669504642486,-0.014772928,0.2940285801887512,0.342582107,-0.01573687,0.2277271896600723,0.330933154,-0.013314313,0.2550632357597351,0.3353007733821869,-0.017192658,0.2713112235069275,0.3397393822669983,-0.017955814,0.2844118475914001,0.3431172668933868,-0.017989634
Z - z,0.7596288323402405,0.429424375295639,4.1959758334542137e-08,0.7414496541023254,0.4192407429218292,-0.002017782,0.732081413,0.3893939852714538,-0.004528041,0.723669171,0.3715765476226806,-0.007809069,0.7151931524276733,0.357773095,-0.011203272,0.7559660077095032,0.3340840637683868,-0.001398464,0.7438145875930786,0.2925370335578918,-0.00792504,0.7313793897628784,0.2590258717536926,-0.014042855,0.7208829522132874,0.2340595126152038,-0.018533932,0.759751558,0.3281759023666382,-0.005706876,0.7439761757850647,0.2802889943122864,-0.011946728,0.7312041521072388,0.2458050549030304,-0.018055925,0.7206041812896729,0.2167793959379196,-0.022414334,0.7602788209915161,0.327175498,-0.010629773,0.7448798418045044,0.2787638008594513,-0.016837033,0.7308667302131653,0.2459189891815185,-0.02149599,0.7196477651596069,0.2193087786436081,-0.024314439,0.756178081,0.3320080935955047,-0.015917467,0.7410434484481812,0.2940868139266968,-0.021453574,0.7296124696731567,0.2697042524814605,-0.023873895,0.720139205,0.2492191195487976,-0.025119683,0.6377999186515808,0.4031522274017334,1.8810889912401765e-07,0.6605260372161865,0.3924082219600677,0.007176814,0.6773600578308105,0.3720088005065918,0.00841593,0.6928622126579285,0.3597156405448913,0.006942901,0.7043161988258362,0.3497053980827331,0.005552647,0.6633148789405823,0.3127454817295074,0.008932648,0.6948051452636719,0.3142690658569336,0.005166626,0.71573168,0.3179793655872345,0.000625988,0.731818676,0.3223943412303924,-0.002831318,0.6644918918609619,0.3126792013645172,0.001472499,0.7001669406890869,0.3154638707637787,-0.001488923,0.721595287,0.3212166130542755,-0.004158208,0.7387211322784424,0.324536532,-0.006377289,0.6687491536140442,0.3223195672035217,-0.00626574,0.7035597562789917,0.323595792,-0.008747448,0.7244301438331604,0.3270699381828308,-0.00936216,0.7403227686882019,0.3283012211322784,-0.010114772,0.6749684810638428,0.3398557603359222,-0.013933577,0.702206016,0.3362334966659546,-0.015164427,0.7189498543739319,0.3353174030780792,-0.014366182,0.733083963,0.3335103094577789,-0.013953468
Z - z,0.454028308391571,0.7848798036575317,6.082976966581556e-08,0.4415583908557892,0.7486703395843506,0.001381561,0.4356931746006012,0.7067772746086121,-0.001117873,0.4295066595077514,0.6796916723251343,-0.004149,0.4200276136398315,0.6651957631111145,-0.00789737,0.4477496445178985,0.6762207746505737,-0.009663611,0.4324260950088501,0.6330811977386475,-0.017765094,0.4212044775485992,0.6046397089958191,-0.023214852,0.4125167727470398,0.5808296203613281,-0.026807493,0.4489187896251678,0.6810564994812012,-0.01444636,0.4324227571487427,0.6349726915359497,-0.021622095,0.4210786521434784,0.6078199148178101,-0.025145747,0.4119003117084503,0.5858345031738281,-0.027443251,0.4451871216297149,0.6934255957603455,-0.01864031,0.4226541519165039,0.658460796,-0.023270879,0.4094681143760681,0.6385756134986877,-0.02398186,0.4004191756248474,0.6209736466407776,-0.024788538,0.437000036,0.7121127843856812,-0.022788057,0.418158084154129,0.6937059164047241,-0.025607064,0.40851599,0.6871628761291504,-0.024740526,0.4015037417411804,0.681654692,-0.024027653,0.3297174870967865,0.7532981634140015,1.9123311290059067e-07,0.3443750739097595,0.7183255553245544,0.002652368,0.3610357046127319,0.6843885779380798,-8.69e-05,0.3741479218006134,0.6596731543540955,-0.003994352,0.3789907693862915,0.6377800703048706,-0.008020279,0.3553214073181152,0.6559631824493408,-0.006210867,0.3861311376094818,0.6570857167243958,-0.013460638,0.4047908782958984,0.6630130410194397,-0.017718051,0.4185416996479034,0.668974757,-0.020236688,0.3542166352272033,0.6688439846038818,-0.011954012,0.3897162675857544,0.6701467633247375,-0.017858252,0.4088592231273651,0.6771503686904907,-0.019630583,0.4229777455329895,0.6823633313179016,-0.020990869,0.3548772633075714,0.6893885135650635,-0.017499737,0.3902419805526733,0.689437747,-0.022308698,0.4096075296401977,0.6930834054946899,-0.02246413,0.4235823154449463,0.6953511238098145,-0.022482034,0.3578043282032013,0.7159703969955444,-0.022922408,0.3868921399116516,0.7120521664619446,-0.02549313,0.4037070572376251,0.71024859,-0.025140513,0.4167697131633758,0.7078760862350464,-0.024850508
Z - z,0.4801951348781585,0.5639826655387878,-6.35e-08,0.4779847264289856,0.5245100259780884,0.0112584475427865,0.4758476614952087,0.4878951907157898,0.0146339014172554,0.4722903966903686,0.4641891419887543,0.0150894727557897,0.4671722948551178,0.4453043937683105,0.0144310584291815,0.4897664487361908,0.468653529882431,0.006526889,0.4794397056102752,0.4213215410709381,0.003317017,0.4700207710266113,0.3904159069061279,0.001282459,0.461702824,0.3653196692466736,-0.000386224,0.490409791,0.4665524661540985,-0.002895409,0.4756214916706085,0.4095345437526703,-0.006836391,0.4650461673736572,0.3760892748832702,-0.009559564,0.456813633441925,0.3482477068901062,-0.011844384,0.4848015904426574,0.4676274359226227,-0.011793654,0.4715679883956909,0.4105204045772552,-0.015639788,0.4626825153827667,0.3772767186164856,-0.018763768,0.456314355,0.3498508334159851,-0.021333588,0.4739547967910766,0.4707011580467224,-0.019657131,0.4664576351642608,0.4258948266506195,-0.023567962,0.4621486663818359,0.3981622159481048,-0.025563853,0.459023118,0.3735436797142029,-0.027277298,0.3790404200553894,0.5517874360084534,1.226723185254741e-07,0.4087263345718384,0.5386223196983337,0.004306521,0.4261072278022766,0.507701576,0.004769614,0.4391059279441833,0.4893949627876282,0.003002981,0.4520604610443115,0.4817351102828979,0.001580221,0.4032282829284668,0.4415938258171081,0.006063517,0.4294451475143432,0.4386157095432281,0.001303044,0.4450498223304748,0.4434666335582733,-0.003364111,0.4563992917537689,0.450268418,-0.006860934,0.3977435529232025,0.4414723515510559,-0.000494656,0.4292578995227813,0.4368687868118286,-0.006318149,0.4462108910083771,0.4431870877742767,-0.009960867,0.4592218101024627,0.452802300453186,-0.01173097,0.395481139,0.4517504870891571,-0.007466193,0.4270192384719848,0.4472370445728302,-0.01249656,0.4446281194686889,0.4523474276065826,-0.013762474,0.457783430814743,0.4581389427185058,-0.013775886,0.3960160911083221,0.4712071120738983,-0.014485689,0.4210277199745178,0.4616820514202118,-0.018104108,0.4360224306583404,0.4587163925170898,-0.018584518,0.4482685625553131,0.4574540257453918,-0.018248903
Z - z,0.5376492142677307,0.679483175,3.4782507896125026e-07,0.5527658462524414,0.624803901,0.007430975,0.5845239758491516,0.5756451487541199,0.003970146,0.6193335056304932,0.5525968074798584,-0.001984123,0.6429347991943359,0.5417322516441345,-0.007786724,0.5779605507850647,0.5265428423881531,-0.007777574,0.6330569982528687,0.5260139107704163,-0.019811118,0.6641652584075928,0.5397706031799316,-0.026738063,0.6855784058570862,0.5546246767044067,-0.0305312,0.5803785920143127,0.537743866,-0.018851681,0.6424102783203125,0.5280532836914062,-0.028724587,0.6759032011032104,0.5430669188499451,-0.031109566,0.6988200545310974,0.5581677556037903,-0.032031629,0.5861603617668152,0.5664541721343994,-0.029565144,0.6482045650482178,0.5599652528762817,-0.037255786,0.6822803616523743,0.5685960650444031,-0.037454061,0.7059247493743896,0.5755068063735962,-0.037161849,0.5954639315605164,0.6088263392448425,-0.039827403,0.6461323499679565,0.6035589575767517,-0.043633923,0.674534798,0.6038168668746948,-0.042427853,0.6968143582344055,0.6026861667633057,-0.041356757,0.7185229063034058,0.7342727780342102,8.292396813658344e-08,0.6876121759414673,0.6894760131835938,-0.004981848,0.6727660298347473,0.6095749735832214,-0.008290454,0.6649426817893982,0.5561482310295105,-0.012536328,0.6548840999603271,0.5105603337287903,-0.017388094,0.6939860582351685,0.544268012,-0.010144135,0.6822001338005066,0.4696552455425262,-0.024707075,0.668081522,0.4213959872722626,-0.036228828,0.6541741490364075,0.3794326484203338,-0.044951301,0.7073338031768799,0.5432738065719604,-0.018420985,0.696587086,0.4607259631156921,-0.032979503,0.6863798499107361,0.3996246457099914,-0.045483451,0.677614152,0.3448196649551391,-0.05448569,0.7211342453956604,0.5575984120368958,-0.027854547,0.716362476,0.4745660126209259,-0.042751066,0.7106947898864746,0.4157119691371918,-0.054217249,0.7048410177230835,0.3654569387435913,-0.062001981,0.7348530888557434,0.5845932364463806,-0.037843175,0.7318581938743591,0.5205942392349243,-0.052824192,0.7265538573265076,0.4739102721214294,-0.06158483,0.7210038900375366,0.432494193,-0.067465246
Z - z,0.8680710196495056,0.4445858597755432,-1.93e-08,0.8433772325515747,0.427378774,0.009270092,0.8296555876731873,0.3912310600280761,0.0130741400644183,0.8190264701843262,0.3677398562431335,0.0132009163498878,0.8085070848464966,0.3512238264083862,0.0128599954769015,0.8467457294464111,0.3198739290237427,0.0162188932299613,0.8344399333000183,0.2766754925251007,0.0151041448116302,0.8255589008331299,0.2490756511688232,0.0117457192391157,0.8183473348617554,0.224780261516571,0.008131821,0.8540536761283875,0.3133773803710937,0.005313525,0.8398738503456116,0.2603535652160644,0.003027758,0.8321086764335632,0.2250576466321945,-0.001238023,0.826461911,0.194478154182434,-0.004810601,0.8607971668243408,0.3161978125572204,-0.006369834,0.8497909307479858,0.2609581053256988,-0.009344266,0.8429058194160461,0.225041926,-0.012797552,0.8385890126228333,0.1940155625343322,-0.015818313,0.8666452169418335,0.3259910941123962,-0.017918589,0.8581339716911316,0.2806956171989441,-0.021299854,0.8523254990577698,0.2513412535190582,-0.023142535,0.8484240174293518,0.2249759137630462,-0.02492,0.7414601445198059,0.3974319100379944,1.8313177463369357e-07,0.7652041912078857,0.3936786353588104,0.005409898,0.7827098369598389,0.3802864551544189,0.00510078,0.7988831400871277,0.3729146420955658,0.002319385,0.8122021555900574,0.3690894246101379,-0.000335707,0.7686548829078674,0.3062596619129181,0.006258273,0.803568423,0.3105686902999878,0.002388794,0.8241970539093018,0.3170603513717651,-0.001531611,0.840008557,0.3226000368595123,-0.004734691,0.7692142724990845,0.3065363764762878,-0.000686885,0.8095893859863281,0.3136811256408691,-0.003826241,0.829613984,0.321555495,-0.006005213,0.8461036086082458,0.3246235251426697,-0.008183976,0.7732173800468445,0.3179398775100708,-0.007951479,0.8134167194366455,0.3233169913291931,-0.011155272,0.8338567018508911,0.3283832669258117,-0.011716764,0.8492175340652466,0.3304485976696014,-0.012525127,0.7794291973114014,0.3374344110488891,-0.01516212,0.810565174,0.33719003200531,-0.016947323,0.8281724452972412,0.3372930288314819,-0.016123408,0.8428937792778015,0.3360471427440643,-0.015829034
Z - z,0.55958569,0.6469118595123291,-4.59e-08,0.5465506315231323,0.6072897911071777,0.009563741,0.5455582737922668,0.5688050985336304,0.0116105955094099,0.5435474514961243,0.5445288419723511,0.0109605509787797,0.5397909879684448,0.5235212445259094,0.009138177,0.5631088018417358,0.5382784008979797,0.004927348,0.5527139902114868,0.4917514324188232,0.00088083,0.5437700748443604,0.4619466364383697,-0.002699618,0.5364360809326172,0.4353499412536621,-0.005873513,0.5653678178787231,0.5386690497398376,-0.004359992,0.5501735806465149,0.4824454188346863,-0.009147025,0.5386449694633484,0.448297768831253,-0.013814803,0.5296202301979065,0.4184619188308716,-0.0179253,0.5611724853515625,0.5449288487434387,-0.013193781,0.5468986630439758,0.4890545606613159,-0.018061463,0.536446214,0.4534034132957458,-0.02278805,0.5290923118591309,0.4227645993232727,-0.026916889,0.5508207082748413,0.5531967878341675,-0.02111911,0.5427197217941284,0.5118708610534668,-0.026124714,0.537770689,0.4849474430084228,-0.029307241,0.5345083475112915,0.4603127539157867,-0.032251507,0.4450705349445343,0.6042978167533875,1.4624140476371394e-07,0.4775774478912353,0.5973430871963501,0.000759414,0.496702492237091,0.5744332671165466,-0.000274934,0.510769248,0.5583599805831909,-0.002938903,0.52263689,0.5466821193695068,-0.004913531,0.4740383923053741,0.509783924,0.001465171,0.5019726753234863,0.5079885125160217,-0.005862599,0.5190833806991577,0.5126833915710449,-0.011964792,0.5329464673995972,0.5178165435791016,-0.016200949,0.4700856208801269,0.5105674266815186,-0.003674824,0.5031464099884033,0.5101819038391113,-0.011508463,0.5202338695526123,0.5175201296806335,-0.015571717,0.5346121191978455,0.5248546004295349,-0.017753832,0.4694428145885467,0.5237219929695129,-0.009622364,0.501459539,0.5255570411682129,-0.01660659,0.5194437503814697,0.5301470160484314,-0.018354414,0.5339463353157043,0.5344842672348022,-0.018793225,0.4713442921638489,0.545581043,-0.015908729,0.4962738156318664,0.5442742109298706,-0.020157756,0.5107925534248352,0.5427489876747131,-0.020719334,0.5230881571769714,0.5423494577407837,-0.020759853
Z - z,0.8466562628746033,0.790942907,-9.11e-08,0.8263216018676758,0.7593865394592285,0.0108005432412028,0.8191170692443848,0.7163708806037903,0.014342925,0.8158867955207825,0.6901158094406128,0.0148323774337768,0.8123575448989868,0.6659214496612549,0.0139756184071302,0.8318915963172913,0.67610234,0.003388269,0.8222760558128357,0.6350019574165344,-0.003361379,0.8140358924865723,0.6070659160614014,-0.008423768,0.8066160678863525,0.5842982530593872,-0.012900724,0.8407987356185913,0.6782954335212708,-0.008378989,0.8279901742935181,0.6298940777778625,-0.017024202,0.81940043,0.5982880592346191,-0.023736039,0.812400222,0.5703468322753906,-0.028954156,0.8479081392288208,0.6882588267326355,-0.019942455,0.8390278220176697,0.6407275795936584,-0.029776681,0.8320717215538025,0.6089720726013184,-0.037074111,0.8266863226890564,0.5814307332038879,-0.042258292,0.8539510369300842,0.7036285996437073,-0.030407237,0.8485913276672363,0.6641114354133606,-0.042481013,0.8428173065185547,0.637795091,-0.050164666,0.8376945853233337,0.6143198609352112,-0.055559531,0.729862392,0.7502601146697998,9.155181146525139e-08,0.736017108,0.7111826539039612,0.009211998,0.7496340274810791,0.6784786581993103,0.0108900740742683,0.7626806497573853,0.6555461883544922,0.010519029572606,0.7682334184646606,0.6364231705665588,0.009838011,0.7612239122390747,0.6529435515403748,0.001937237,0.794197142,0.6551197171211243,-0.001544607,0.8113501667976379,0.6634753942489624,-0.003595706,0.8230651617050171,0.6710502505302429,-0.004700838,0.7670862078666687,0.66620934,-0.005610392,0.8024955987930298,0.6676088571548462,-0.006990269,0.8192152380943298,0.6757153272628784,-0.007010299,0.8306942582130432,0.6813929080963135,-0.007404937,0.7722827792167664,0.6870096325874329,-0.012475131,0.8066866993904114,0.6847445964813232,-0.01358005,0.8230665922164917,0.6892101168632507,-0.012925663,0.8349170684814453,0.6906916499137878,-0.01287187,0.7774314880371094,0.7141907215118408,-0.018671786,0.8058107495307922,0.7064803242683411,-0.019042382,0.8202182054519653,0.7055624723434448,-0.017443426,0.8321834802627563,0.7034050822257996,-0.016255001
Z - z,0.6345366835594177,0.7634522914886475,1.2337599741840677e-07,0.5973812937736511,0.7112420201301575,-0.004060634,0.5844849348068237,0.6242697834968567,-0.007499753,0.5757114887237549,0.5660427212715149,-0.01152562,0.5622274279594421,0.5170012712478638,-0.01650024,0.617305338,0.5745413303375244,-0.012693414,0.597705603,0.4984807968139648,-0.028235063,0.5785682201385498,0.440164715,-0.040223394,0.5613172650337219,0.3917126655578613,-0.048969246,0.628620446,0.5799235105514526,-0.020998232,0.6071696281433105,0.4924705326557159,-0.036798902,0.589532197,0.425229549,-0.049664643,0.5743334889411926,0.3655077219009399,-0.059001833,0.6358868479728699,0.5963858962059021,-0.029837197,0.6160003542900085,0.5098510980606079,-0.045455836,0.6008229851722717,0.444875419139862,-0.056003314,0.5882081389427185,0.3880926072597503,-0.062838264,0.6362019181251526,0.6225377321243286,-0.038888119,0.6232646703720093,0.5548455119132996,-0.053667538,0.6137756705284119,0.5056635737419128,-0.061395019,0.6065657138824463,0.4622282981872558,-0.066531464,0.4316065311431885,0.690679133,4.69369723532509e-07,0.4512147605419159,0.6455278396606445,-0.000630504,0.4886892735958099,0.5934805274009705,-0.00890536,0.5273062586784363,0.569238007,-0.018038625,0.5569674968719482,0.5546071529388428,-0.027333463,0.47608283162117,0.5419838428497314,-0.024323156,0.5328657031059265,0.5467703342437744,-0.043223478,0.5705779790878296,0.560772717,-0.054684401,0.5970786809921265,0.5740354061126709,-0.061174277,0.4707614779472351,0.553054929,-0.033430401,0.5372596979141235,0.5488805770874023,-0.050949786,0.5768496990203857,0.5669450759887695,-0.056790683,0.6035464406013489,0.5847403407096863,-0.059528399,0.4720393717288971,0.5848627090454102,-0.042242203,0.5386548638343811,0.5821859240531921,-0.056164678,0.578478217,0.5935532450675964,-0.057876382,0.6054714918136597,0.6043058037757874,-0.057799354,0.4780921936035156,0.6298933625221252,-0.05101518,0.5332521796226501,0.6306769251823425,-0.059683997,0.5666592121124268,0.6321499943733215,-0.060085475,0.5916123986244202,0.6340284943580627,-0.059664361
Z - z,0.5636011958122253,0.3957257866859436,3.1251591536829444e-08,0.5408786535263062,0.3853114247322082,-0.00052325,0.5354211330413818,0.3549610376358032,-0.001812721,0.5321666,0.334246814250946,-0.00435036,0.5260212421417236,0.3153748214244842,-0.0071218,0.5605238080024719,0.2920452952384949,0.002978117,0.54774487,0.2503030002117157,-0.001428133,0.5359991192817688,0.2186248004436493,-0.005693533,0.5255752801895142,0.195329874753952,-0.008973116,0.5651955604553223,0.2882378101348877,-0.0023777,0.5498934388160706,0.2379332482814788,-0.007089522,0.5360792279243469,0.2057703733444214,-0.01196789,0.5245941877365112,0.1803709268569946,-0.015381036,0.5638779997825623,0.2897730767726898,-0.008693939,0.5497821569442749,0.2376310229301452,-0.015223298,0.5363893508911133,0.2044931799173355,-0.020382876,0.5255826115608215,0.1787684857845306,-0.02333986,0.554840624,0.2962046265602112,-0.015220215,0.542352557,0.2520891427993774,-0.021803007,0.5339952707290649,0.2247338891029358,-0.025232894,0.5273400545120239,0.2017664909362793,-0.027166871,0.4329748749732971,0.3709556460380554,1.3077321625587501e-07,0.4541205167770386,0.3590563535690307,0.01620372,0.4676911234855652,0.3334756195545196,0.0216410383582115,0.4736253619194031,0.3118362426757812,0.0228527653962373,0.4770576059818268,0.2968791723251343,0.023234374821186,0.464720219,0.2798754274845123,0.016126895,0.4962024390697479,0.2825829088687897,0.0162637662142515,0.514973521,0.2860956490039825,0.0147336991503834,0.5297195911407471,0.2888933420181274,0.0129203125834465,0.4632541835308075,0.2788377404212951,0.004822077,0.5009419322013855,0.2828644812107086,0.00616073,0.5209367275238037,0.28877762,0.006458983,0.5369526147842407,0.2925622165203094,0.005560145,0.4647108018398285,0.2878229320049286,-0.006045163,0.5022024512290955,0.2910345494747162,-0.004615436,0.5224752426147461,0.2956478297710418,-0.003614343,0.5382962822914124,0.2952491343021393,-0.00437446,0.4679389595985412,0.305418998,-0.016137296,0.4977804720401764,0.3016908466815948,-0.014202563,0.514057457,0.3022748529911041,-0.01211556,0.5278148651123047,0.3000691533088684,-0.011715608
