label,cord1_x,cord1_y,cord1_z,cord2_x,cord2_y,cord2_z,cord3_x,cord3_y,cord3_z,cord4_x,cord4_y,cord4_z,cord5_x,cord5_y,cord5_z,cord6_x,cord6_y,cord6_z,cord7_x,cord7_y,cord7_z,cord8_x,cord8_y,cord8_z,cord9_x,cord9_y,cord9_z,cord10_x,cord10_y,cord10_z,cord11_x,cord11_y,cord11_z,cord12_x,cord12_y,cord12_z,cord13_x,cord13_y,cord13_z,cord14_x,cord14_y,cord14_z,cord15_x,cord15_y,cord15_z,cord16_x,cord16_y,cord16_z,cord17_x,cord17_y,cord17_z,cord18_x,cord18_y,cord18_z,cord19_x,cord19_y,cord19_z,cord20_x,cord20_y,cord20_z,cord21_x,cord21_y,cord21_z
Three - 3,0.2853159308433532,0.4918760359287262,2.7661675972012745e-07,0.2635141313076019,0.4536557197570801,0.003647511,0.2638574540615082,0.4069555401802063,0.002261718,0.2798673212528229,0.375775933265686,0.002138624,0.2929324507713318,0.3606453835964203,0.001357506,0.2600463926792145,0.3876155018806457,-0.017742053,0.2650005221366882,0.3219158053398132,-0.022018421,0.2712664306163788,0.2879782021045685,-0.022221273,0.277076393,0.2641202807426452,-0.021570068,0.2799977958202362,0.3914443850517273,-0.021341415,0.2873726487159729,0.3165339827537536,-0.027021242,0.2924708724021911,0.273594319820404,-0.029688595,0.2964120209217071,0.244409829378128,-0.030670328,0.3002566695213318,0.4011869430541992,-0.022502221,0.3141439259052276,0.3407061696052551,-0.027612606,0.3209476768970489,0.3052393794059753,-0.031675417,0.3266098499298095,0.281051754951477,-0.03406686,0.3180985748767853,0.4140436947345733,-0.022097504,0.319488912820816,0.3947546184062958,-0.023529984,0.3119537234306335,0.4054628312587738,-0.02120398,0.3077878355979919,0.4155496656894684,-0.019241553
Three - 3,0.8183460235595703,0.8415414094924927,-7.76e-08,0.765565813,0.7428786754608154,-0.006003008,0.7620210647583008,0.6340039968490601,-0.011954264,0.7898303270339966,0.5463451147079468,-0.010909326,0.8221995234489441,0.5180889368057251,-0.010753557,0.8395107388496399,0.6026322841644287,-0.056539517,0.8362233638763428,0.4260424971580505,-0.065700933,0.8336199522018433,0.3334290683269501,-0.062662341,0.8360669612884521,0.2647925913333893,-0.059374202,0.8946542143821716,0.6228083968162537,-0.05196657,0.8971009850502014,0.4277384877204895,-0.066456951,0.8938987255096436,0.3251932561397552,-0.064405419,0.8938825726509094,0.2538666725158691,-0.060315672,0.9291976690292358,0.6537266373634338,-0.042547569,0.951311469,0.4926342368125915,-0.059921503,0.9486093521118164,0.3963117003440857,-0.066891313,0.9447407126426696,0.3359152674674988,-0.067991249,0.9445556998252868,0.6900074481964111,-0.02985415,0.9293565154075624,0.600628674,-0.03946605,0.8987907767295837,0.5733782052993774,-0.038049378,0.8752684593200684,0.575740397,-0.034199819
Three - 3,0.5584785342216492,0.7540541887283325,6.714605405022668e-08,0.5396139025688171,0.7029731273651123,-0.007460037,0.5417678952217102,0.6494882702827454,-0.014142491,0.5589799880981445,0.6158523559570312,-0.016386315,0.5734251141548157,0.603975236,-0.01920253,0.552457869,0.6616483926773071,-0.040326182,0.5608418583869934,0.5913245677947998,-0.04903711,0.5659013986587524,0.5528416037559509,-0.050145891,0.5708964467048645,0.5248633027076721,-0.049821757,0.5754619836807251,0.6743474006652832,-0.037283998,0.5845867991447449,0.5956026315689087,-0.04685647,0.5890909433364868,0.5536339282989502,-0.047348358,0.5929797291755676,0.526316762,-0.046711817,0.5944859981536865,0.6843466758728027,-0.031625338,0.6019156575202942,0.6141031980514526,-0.038502581,0.602403998,0.5753772854804993,-0.039587773,0.6027213931083679,0.5541690587997437,-0.039585102,0.6070243716239929,0.6915955543518066,-0.025252899,0.5997489094734192,0.6476466059684753,-0.028736895,0.5891605615615845,0.6302807331085205,-0.027402576,0.5832147598266602,0.6272635459899902,-0.02559519
Three - 3,0.5437520146369934,0.7852553129196167,1.739930866051509e-07,0.5238144993782043,0.7380638122558594,-0.014945553,0.5254165530204773,0.6884750723838806,-0.027295025,0.5444207191467285,0.6586634516716003,-0.033428036,0.5610606074333191,0.6484580636024475,-0.040155966,0.5427765846252441,0.7163047194480896,-0.058052577,0.5475910305976868,0.6425846815109253,-0.069951728,0.5506729483604431,0.600387454,-0.072131023,0.5545182228088379,0.5695428848266602,-0.072088301,0.5670648217201233,0.7264407873153687,-0.051559176,0.5721553564071655,0.6452381014823914,-0.06463021,0.5733965635299683,0.5991178154945374,-0.065353796,0.57511729,0.5686542391777039,-0.064884014,0.5846615433692932,0.7298577427864075,-0.041949924,0.5867204070091248,0.6520360708236694,-0.05113019,0.5828702449798584,0.6116324067115784,-0.05024077,0.5810220241546631,0.5895757675170898,-0.048434991,0.5938823223114014,0.7287019491195679,-0.032019671,0.5870853662490845,0.671934962,-0.03573034,0.5750337243080139,0.6544489860534668,-0.032223459,0.5693305730819702,0.6525861620903015,-0.029118612
Three - 3,0.2982285618782043,0.7978654503822327,1.6347678410966182e-07,0.2781501710414886,0.760314941,-0.002037466,0.2792783379554748,0.7085869312286377,-0.006856081,0.2933462262153625,0.6656167507171631,-0.00813573,0.304694652557373,0.6398508548736572,-0.010075901,0.2801287472248077,0.7087862491607666,-0.033002868,0.2882399559020996,0.636611819,-0.040879883,0.2950357496738434,0.5967033505439758,-0.042663384,0.3002452254295349,0.5661652088165283,-0.042606611,0.3015359342098236,0.7225920557975769,-0.033391312,0.3115876615047455,0.6419845819473267,-0.040743314,0.3173168301582336,0.5958948135375977,-0.042349603,0.3201794326305389,0.5616946816444397,-0.043242078,0.3221160173416137,0.7333545684814453,-0.031023806,0.3356419503688812,0.6580333709716797,-0.039142024,0.3394306004047394,0.6171861886978149,-0.042809237,0.3415765464305877,0.5897220969200134,-0.044573128,0.3392646908760071,0.7409729957580566,-0.026902851,0.3387513756752014,0.68716085,-0.03174777,0.3277663290500641,0.6838703751564026,-0.029501449,0.3197126388549804,0.6894345879554749,-0.027109887
Three - 3,0.3863356709480285,0.515406609,3.0519476013068925e-07,0.3654361963272095,0.4768585860729217,-0.002434688,0.3687655329704284,0.4211764335632324,-0.006840372,0.387849361,0.3822058737277984,-0.00871754,0.4028866291046142,0.3584217429161072,-0.010953766,0.357889861,0.4080792665481567,-0.026379675,0.3630410730838775,0.3364002704620361,-0.034562349,0.3715790808200836,0.296594501,-0.0376385,0.3806495070457458,0.2685813307762146,-0.038873363,0.3774558007717132,0.4188432693481445,-0.028749084,0.3863308429718017,0.3366641402244568,-0.03667856,0.3958324491977691,0.2889806032180786,-0.04135561,0.4051619470119476,0.2584618926048279,-0.044402573,0.3995188474655151,0.4308705031871795,-0.029284,0.4154543876647949,0.360495925,-0.037830103,0.424261599779129,0.3250466287136078,-0.044621527,0.432764858007431,0.301709771156311,-0.049188629,0.4211504161357879,0.4421847760677337,-0.028579786,0.4209524393081665,0.411723793,-0.035044551,0.4110928475856781,0.4212331771850586,-0.036036931,0.4058058261871338,0.4305812120437622,-0.036350518
Three - 3,0.2907849550247192,0.8295014500617981,1.8372197985172536e-07,0.2728247940540313,0.7856001853942871,-0.004257226,0.2768170833587646,0.7338384389877319,-0.010726237,0.2946817874908447,0.6964648365974426,-0.013968625,0.3081806600093841,0.6766668558120728,-0.017791731,0.2742849290370941,0.7316911816596985,-0.034626495,0.2832372784614563,0.6594868898391724,-0.043023117,0.2903042733669281,0.6185701489448547,-0.044622518,0.296474427,0.5867266654968262,-0.044896785,0.2951419949531555,0.7488128542900085,-0.035667587,0.3067950308322906,0.666530967,-0.04641322,0.3143919110298157,0.6193750500679016,-0.049831025,0.3199208080768585,0.5828163623809814,-0.051699173,0.3159732520580292,0.7647649645805359,-0.03418266,0.3340345621109009,0.6889081001281738,-0.045487732,0.3403539359569549,0.6459876298904419,-0.050076727,0.3449444472789764,0.6166239976882935,-0.052019406,0.3339046835899353,0.7764171361923218,-0.031179283,0.3374438881874084,0.7172387838363647,-0.038092237,0.3260941207408905,0.7073536515235901,-0.036764018,0.3178821504116058,0.7085557579994202,-0.035068274
Three - 3,0.7431348562240601,0.5158374309539795,7.680098690343584e-08,0.7147523760795593,0.485384464,0.004089432,0.7076997756958008,0.4376100897789001,0.005772483,0.7160924673080444,0.4017232358455658,0.008414662,0.7280368804931641,0.3872922658920288,0.0101247932761907,0.719645619,0.4148233234882355,-0.011243934,0.71793294,0.3469471037387848,-0.012946375,0.717954159,0.311147928237915,-0.010805375,0.7191689014434814,0.2872470617294311,-0.008429697,0.7423956990242004,0.4115990996360779,-0.012814028,0.7418307065963745,0.3414515852928161,-0.014038003,0.7404801845550537,0.305106371641159,-0.011792035,0.7405290007591248,0.2827729284763336,-0.009032698,0.7622106671333313,0.4183656573295593,-0.012661869,0.7658426761627197,0.3602867424488067,-0.014170061,0.7649407982826233,0.3279699087142944,-0.015636794,0.76523596,0.3110793828964233,-0.016139733,0.7768815755844116,0.4330869913101196,-0.011193224,0.7721625566482544,0.414096475,-0.010554226,0.7640536427497864,0.4193187952041626,-0.007773311,0.7600327730178833,0.4329143762588501,-0.005126117
Three - 3,0.5504727959632874,0.5332457423210144,8.58032294104305e-08,0.52725327,0.4975309371948242,0.002633995,0.525303066,0.4538909196853637,0.002351857,0.5349501371383667,0.4238154888153076,0.003720091,0.5450645685195923,0.4075400829315185,0.00400573,0.5335624814033508,0.4322992265224457,-0.018175103,0.5318688154220581,0.3672399520874023,-0.022706399,0.5313025116920471,0.3307246565818786,-0.02228757,0.5315375328063965,0.3034608960151672,-0.020951346,0.5546059012413025,0.4326269924640655,-0.019314105,0.5544354915618896,0.3584515154361725,-0.025177738,0.5535480380058289,0.3166965246200561,-0.025890427,0.5536726117134094,0.2865896821022033,-0.024775529,0.5723069310188293,0.4396798014640808,-0.018138135,0.5755075812339783,0.3816123604774475,-0.024062477,0.575708807,0.3432671427726745,-0.027710557,0.5767548084259033,0.3193700909614563,-0.028915264,0.5850699543952942,0.4514806866645813,-0.015341645,0.5762802362442017,0.4298748075962066,-0.017323822,0.566068172,0.4362898468971252,-0.014912168,0.5616464614868164,0.4504415690898895,-0.012123306
Three - 3,0.6815881133079529,0.7206392288208008,-1.67e-07,0.6626242399215698,0.6644357442855835,-0.014054222,0.6730396747589111,0.6029348373413086,-0.018647935,0.6976925134658813,0.5729999542236328,-0.018676583,0.7134899497032166,0.5744575262069702,-0.018153751,0.7091090083122253,0.6333543062210083,-0.026257545,0.7099605202674866,0.5642133951187134,-0.031230275,0.709091842,0.5262269377708435,-0.033631478,0.7105387449264526,0.4970511794090271,-0.035973895,0.7282151579856873,0.6484827399253845,-0.019932738,0.7288273572921753,0.5704371929168701,-0.024034733,0.7258995175361633,0.5274703502655029,-0.02407765,0.7241128087043762,0.4976242184638977,-0.024932845,0.7396416068077087,0.6587442755699158,-0.013454025,0.7406842112541199,0.5882473587989807,-0.017664967,0.737657905,0.5475742220878601,-0.017997876,0.7351473569869995,0.5194932222366333,-0.018782154,0.7442137598991394,0.6664639711380005,-0.007894891,0.7406900525093079,0.6125127673149109,-0.013178268,0.7365354299545288,0.582494855,-0.014788336,0.7339775562286377,0.5609811544418335,-0.015689056
